match_key,provider,kind,observed_at,effective_at,freshness_sec,confidence,metrics,payload,details,provenance_hash,schema_version
soccer|casuarina|garuda|2026-06-05,bzzoiro,xg_prediction,2026-06-05T01:06:15.106294+00:00,,,62.7192,"{""away_win_probability"": 0.336, ""bzzoiro_draw_probability"": 0.34, ""bzzoiro_over25_probability"": 0.27899999999999997, ""bzzoiro_weather"": {""code"": null, ""description"": null, ""temperature_c"": null, ""wind_speed"": null}, ""expected_away"": 1.15, ""expected_home"": 1.3, ""home_win_probability"": 0.324}","{""comparison"": {""away_team"": ""Mauritania"", ""away_team_id"": 696, ""bookmakers_count"": 0, ""event_date"": ""2026-06-05T12:00:00Z"", ""event_id"": 209440, ""home_team"": ""Niger"", ""home_team_id"": 704, ""league_id"": 31, ""league_name"": ""International Friendly Games"", ""markets"": {}, ""total_odds"": 0}, ""event"": {""attendance"": null, ""away_coach_id"": 60, ""away_score"": null, ""away_score_ht"": null, ""away_team"": ""Mauritania"", ""away_team_id"": 696, ""current_minute"": null, ""event_date"": ""2026-06-05T12:00:00+00:00"", ""extra_time_score"": null, ""group_name"": null, ""head_to_head"": null, ""highlights"": [], ""home_coach_id"": 67, ""home_score"": null, ""home_score_ht"": null, ""home_team"": ""Niger"", ""home_team_id"": 704, ""id"": 209440, ""is_local_derby"": false, ""is_neutral_ground"": false, ""league_id"": 31, ""live_websocket"": false, ""penalty_shootout"": null, ""period"": """", ""pitch_condition"": null, ""referee_id"": null, ""replaced_by"": null, ""round_name"": """", ""round_number"": null, ""season_id"": 133, ""status"": ""notstarted"", ""travel_distance_km"": null, ""venue_id"": null, ""weather"": {""code"": null, ""description"": null, ""temperature_c"": null, ""wind_speed"": null}}, ""metadata"": null, ""odds"": {""event_id"": 209440, ""odds"": {""away_win"": null, ""btts_no"": null, ""btts_yes"": null, ""draw"": null, ""home_win"": null, ""over_15_goals"": null, ""over_25_goals"": null, ""over_35_goals"": null, ""under_15_goals"": null, ""under_25_goals"": null, ""under_35_goals"": null}}, ""odds_comparison"": {""away_team"": ""Mauritania"", ""away_team_id"": 696, ""bookmakers_count"": 0, ""event_date"": ""2026-06-05T12:00:00Z"", ""event_id"": 209440, ""home_team"": ""Niger"", ""home_team_id"": 704, ""league_id"": 31, ""league_name"": ""International Friendly Games"", ""markets"": {}, ""total_odds"": 0}, ""prediction"": {""created_at"": ""2026-06-02T10:48:35Z"", ""event"": {""away_team"": ""Mauritania"", ""away_team_id"": 696, ""event_date"": ""2026-06-05T12:00:00Z"", ""home_team"": ""Niger"", ""home_team_id"": 704, ""id"": 209440, ""league_id"": 31, ""league_name"": ""International Friendly Games"", ""status"": ""notstarted""}, ""id"": 4677, ""markets"": {""btts"": {""prob_yes"": 36.0}, ""expected_goals"": {""away"": 1.15, ""home"": 1.3}, ""match_result"": {""predicted"": ""D"", ""prob_away"": 33.6, ""prob_draw"": 34.0, ""prob_home"": 32.4}, ""over_under"": {""prob_over_15"": 55.8, ""prob_over_25"": 27.9, ""prob_over_35"": 20.3}, ""score"": {""most_likely"": ""1-1""}}, ""model"": {""confidence"": 0.3399, ""version"": ""v5.0""}, ""recommendations"": {""bet_favorite"": false, ""btts"": false, ""favorite"": ""A"", ""favorite_prob"": 33.6, ""over_15"": false, ""over_25"": false, ""over_35"": false, ""winner"": false}}, ""stats"": {""average_positions"": {}, ""event_id"": 209440, ""momentum"": [], ""shotmap"": [], ""stats"": {""away"": {""xg"": {""actual"": null}}, ""home"": {""xg"": {""actual"": null}}}, ""xg_per_minute"": []}}","{""bzzoiro_api_version"": ""v2"", ""bzzoiro_comparison_bridge_hints_added"": 0, ""bzzoiro_context_limit_removed"": true, ""bzzoiro_context_sources_used"": {""compact_odds"": true, ""metadata"": false, ""odds_flat_rows"": 0, ""prediction"": true, ""stats"": true}, ""bzzoiro_draw_probability"": 0.34, ""bzzoiro_event_id"": 209440, ""bzzoiro_is_local_derby"": false, ""bzzoiro_is_neutral_ground"": false, ""bzzoiro_match_quality"": ""fuzzy"", ""bzzoiro_over25_probability"": 0.27899999999999997, ""bzzoiro_prediction_confidence"": 0.3399, ""bzzoiro_status"": ""notstarted"", ""bzzoiro_travel_distance_km"": null, ""bzzoiro_v2_comparison_hints_added"": 0, ""bzzoiro_v2_odds_comparison_attached"": true, ""bzzoiro_v2_odds_comparison_event_id"": ""209440"", ""bzzoiro_v2_source_matrix_patch"": true, ""bzzoiro_weather"": {""code"": null, ""description"": null, ""temperature_c"": null, ""wind_speed"": null}, ""provider_metric_hints"": {""favorite"": ""A"", ""is_local_derby"": false, ""is_neutral_ground"": false, ""model_version"": ""v5.0"", ""prob_draw"": 0.34, ""prob_over_1_5"": 0.558, ""prob_over_2_5"": 0.279, ""prob_over_3_5"": 0.203, ""provider_confidence"": 0.3399}, ""provider_metric_hints_count"": 9, ""provider_odds_hints"": [], ""provider_odds_hints_count"": 0, ""source_tokens"": [""bzzoiro""]}",3668da289957ab935d1f680b31e98872dc2b170a,1
soccer|casuarina|garuda|2026-06-05,sstats,xg_form,2026-06-05T01:06:15.106294+00:00,,,64.2,"{""away_win_probability"": 0.3541, ""expected_away"": 1.451, ""expected_home"": 1.827, ""home_win_probability"": 0.4459}","{""away_recent"": [{""goals_against"": 0.0, ""goals_for"": 0.0, ""home"": false, ""league"": ""Serie C - Promotion - Play-offs"", ""opponent"": ""Union Brescia"", ""opponent_key"": ""union brescia"", ""start"": ""2026-05-20T18:00:00+00:00"", ""team"": ""Casarano"", ""team_key"": ""casarano""}, {""goals_against"": 3.0, ""goals_for"": 0.0, ""home"": true, ""league"": ""Serie C - Promotion - Play-offs"", ""opponent"": ""Union Brescia"", ""opponent_key"": ""union brescia"", ""start"": ""2026-05-17T18:00:00+00:00"", ""team"": ""Casarano"", ""team_key"": ""casarano""}, {""goals_against"": 0.0, ""goals_for"": 3.0, ""home"": false, ""league"": ""Serie C - Promotion - Play-offs"", ""opponent"": ""Renate"", ""opponent_key"": ""renate"", ""start"": ""2026-05-13T18:00:00+00:00"", ""team"": ""Casarano"", ""team_key"": ""casarano""}, {""goals_against"": 2.0, ""goals_for"": 0.0, ""home"": true, ""league"": ""Serie C - Promotion - Play-offs"", ""opponent"": ""Renate"", ""opponent_key"": ""renate"", ""start"": ""2026-05-10T18:00:00+00:00"", ""team"": ""Casarano"", ""team_key"": ""casarano""}, {""goals_against"": 1.0, ""goals_for"": 5.0, ""home"": false, ""league"": ""Serie C - Promotion - Play-offs"", ""opponent"": ""Cosenza"", ""opponent_key"": ""cosenza"", ""start"": ""2026-05-06T18:00:00+00:00"", ""team"": ""Casarano"", ""team_key"": ""casarano""}, {""goals_against"": 0.0, ""goals_for"": 2.0, ""home"": false, ""league"": ""Serie C - Promotion - Play-offs"", ""opponent"": ""SS Monopoli"", ""opponent_key"": ""ss monopoli"", ""start"": ""2026-05-03T18:00:00+00:00"", ""team"": ""Casarano"", ""team_key"": ""casarano""}, {""goals_against"": 0.0, ""goals_for"": 4.0, ""home"": false, ""league"": ""Serie C - Girone C"", ""opponent"": ""Team Altamura"", ""opponent_key"": ""altamura"", ""start"": ""2026-04-26T16:00:00+00:00"", ""team"": ""Casarano"", ""team_key"": ""casarano""}], ""home_recent"": [{""goals_against"": 2.0, ""goals_for"": 2.0, ""home"": false, ""league"": ""Liga 2"", ""opponent"": ""PSS Sleman"", ""opponent_key"": ""pss sleman"", ""start"": ""2026-05-09T12:00:00+00:00"", ""team"": ""Garudayaksa"", ""team_key"": ""garudayaksa""}, {""goals_against"": 1.0, ""goals_for"": 3.0, ""home"": true, ""league"": ""Liga 2"", ""opponent"": ""Persikad Depok FC"", ""opponent_key"": ""persikad depok"", ""start"": ""2026-05-02T08:30:00+00:00"", ""team"": ""Garudayaksa"", ""team_key"": ""garudayaksa""}, {""goals_against"": 0.0, ""goals_for"": 3.0, ""home"": false, ""league"": ""Liga 2"", ""opponent"": ""Sriwijaya FC"", ""opponent_key"": ""sriwijaya"", ""start"": ""2026-04-25T08:30:00+00:00"", ""team"": ""Garudayaksa"", ""team_key"": ""garudayaksa""}], ""mode"": ""team_form""}","{""away_goals_against_avg"": 0.857, ""away_goals_for_avg"": 2.0, ""away_recent_count"": 7, ""away_team_key"": ""casarano"", ""home_goals_against_avg"": 1.0, ""home_goals_for_avg"": 2.667, ""home_recent_count"": 3, ""home_team_key"": ""garudayaksa"", ""league_overlap_count"": 0, ""provider_odds_hints_count"": 0, ""sstats_mode"": ""team_form""}",1f19f44cdf5ace7f5661d6cf1650e3ef4021f16a,1
soccer|eastern lions|nunawading city|2026-06-05,openligadb,fixture_results,2026-06-05T01:06:15.106294+00:00,,,63.0,"{""away_win_probability"": 0.0524, ""clubelo_draw_probability"": 0.19, ""expected_away"": 0.791, ""expected_home"": 1.657, ""home_win_probability"": 0.7576}","{""away_rating"": {""Club"": ""The New Saints"", ""Country"": ""WAL"", ""Elo"": ""1066.42773438"", ""From"": ""2026-01-01"", ""Level"": ""0"", ""Rank"": ""None"", ""To"": ""2026-06-07""}, ""home_rating"": {""Club"": ""Westerlo"", ""Country"": ""BEL"", ""Elo"": ""1475.3503418"", ""From"": ""2026-05-24"", ""Level"": ""1"", ""Rank"": ""None"", ""To"": ""2026-06-07""}}","{""away_rating"": 1066.4, ""clubelo_away_elo"": 1066.4, ""clubelo_draw_probability"": 0.19, ""clubelo_elo_diff_home_adv"": 463.9, ""clubelo_home_elo"": 1475.4, ""home_rating"": 1475.4}",d8fce3c786ead383ca9e244a33d34ad2a76c44d2,1
soccer|eastern lions|nunawading city|2026-06-05,sstats,xg_form,2026-06-05T01:06:15.106294+00:00,,,65.0,"{""away_win_probability"": 0.3032, ""expected_away"": 1.183, ""expected_home"": 1.898, ""home_win_probability"": 0.4866}","{""away_recent"": [{""goals_against"": 3.0, ""goals_for"": 1.0, ""home"": false, ""league"": ""USL League Two"", ""opponent"": ""Redlands"", ""opponent_key"": ""redlands"", ""start"": ""2026-05-31T02:00:00+00:00"", ""team"": ""City SC"", ""team_key"": ""city""}, {""goals_against"": 2.0, ""goals_for"": 1.0, ""home"": false, ""league"": ""USL League Two"", ""opponent"": ""Seahorses"", ""opponent_key"": ""seahorses"", ""start"": ""2026-05-20T02:00:00+00:00"", ""team"": ""City SC"", ""team_key"": ""city""}, {""goals_against"": 2.0, ""goals_for"": 0.0, ""home"": true, ""league"": ""USL League Two"", ""opponent"": ""Capo"", ""opponent_key"": ""capo"", ""start"": ""2026-05-17T01:30:00+00:00"", ""team"": ""City SC"", ""team_key"": ""city""}], ""home_recent"": [{""goals_against"": 3.0, ""goals_for"": 3.0, ""home"": false, ""league"": ""Victoria Premier League 2"", ""opponent"": ""Moreland City"", ""opponent_key"": ""moreland city"", ""start"": ""2026-05-30T04:00:00+00:00"", ""team"": ""Eastern Lions"", ""team_key"": ""eastern lions""}, {""goals_against"": 1.0, ""goals_for"": 0.0, ""home"": false, ""league"": ""Victoria Premier League 2"", ""opponent"": ""Keilor Park"", ""opponent_key"": ""keilor park"", ""start"": ""2026-05-22T09:45:00+00:00"", ""team"": ""Eastern Lions"", ""team_key"": ""eastern lions""}, {""goals_against"": 0.0, ""goals_for"": 4.0, ""home"": false, ""league"": ""Victoria Premier League 2"", ""opponent"": ""Kingston City"", ""opponent_key"": ""kingston city"", ""start"": ""2026-05-15T09:45:00+00:00"", ""team"": ""Eastern Lions"", ""team_key"": ""eastern lions""}, {""goals_against"": 2.0, ""goals_for"": 0.0, ""home"": true, ""league"": ""Victoria Premier League 2"", ""opponent"": ""Altona City"", ""opponent_key"": ""altona city"", ""start"": ""2026-05-08T09:45:00+00:00"", ""team"": ""Eastern Lions"", ""team_key"": ""eastern lions""}, {""goals_against"": 2.0, ""goals_for"": 1.0, ""home"": false, ""league"": ""Victoria Premier League 2"", ""opponent"": ""Essendon Royals SC"", ""opponent_key"": ""essendon royals"", ""start"": ""2026-05-01T10:30:00+00:00"", ""team"": ""Eastern Lions"", ""team_key"": ""eastern lions""}, {""goals_against"": 1.0, ""goals_for"": 1.0, ""home"": true, ""league"": ""Victoria Premier League 2"", ""opponent"": ""Whittlesea United"", ""opponent_key"": ""whittlesea united"", ""start"": ""2026-04-24T09:45:00+00:00"", ""team"": ""Eastern Lions"", ""team_key"": ""eastern lions""}], ""mode"": ""team_form""}","{""away_goals_against_avg"": 2.333, ""away_goals_for_avg"": 0.667, ""away_recent_count"": 3, ""away_team_key"": ""city"", ""home_goals_against_avg"": 1.5, ""home_goals_for_avg"": 1.5, ""home_recent_count"": 6, ""home_team_key"": ""eastern lions"", ""league_overlap_count"": 6, ""provider_odds_hints_count"": 0, ""sstats_mode"": ""team_form""}",060be8f19e4c7d7c0b6cd7c7b77e4b9b85a15c66,1
